id;change_date;bulletin_year;bulletin_nr;is_latest;oppt_nr;customer_id;oppt_name;oppt_address_1;oppt_address_2;oppt_address_3;oppt_address_4;oppt_address_5;oppt_country;date_opp_filed;oppt_status;oppt_status_date;agent_name;agent_address_1;agent_address_2;agent_address_3;agent_address_4;agent_address_5;agent_country
92908256;2004-05-28;2004;29;"N";4;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";1999-09-30;"WITHDRAWN";2004-05-19;"Göken, Klaus G.";"";"";"";"";"";"DE"
92908256;2004-05-28;2004;29;"N";5;"0100703142";"Lagerwey Windturbine BV";"";"";"";"";"";"NL";1999-09-28;"ADMISSIBLE";2000-10-31;"Uittenbogaart, Gustaaf Adolf";"";"";"";"";"";"NL"
92908256;2004-05-28;2004;29;"N";6;"0100699710";"ALSTOM UK Ltd";"";"";"";"";"";"GB";1999-09-30;"ADMISSIBLE";2000-11-17;"Dargavel, Laurence Peter";"";"";"";"";"";"GB"
92908256;2004-05-28;2004;29;"N";7;"0100704889";"SEG Schaltanlagen-Elektronik-Geräte GmbH & Co. Kommanditgesellschaft";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Dimmerling, Heinz";"";"";"";"";"";"DE"
92908256;2004-05-28;2004;29;"N";8;"0100706071";"WEIER Elektromotorenwerke GmbH & Co.KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Uphoff, Klaus";"";"";"";"";"";"DE"
92908256;2004-05-28;2004;29;"N";9;"0100705361";"Südwind Energiesysteme GmbH";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Patentanwälte Hauck, Graalfs, Wehnert, Döring, Siemons";"";"";"";"";"";"DE"
92908256;2004-05-28;2004;29;"N";10;"0100704306";"Pro + Pro Energiesysteme GmbH & Co. KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Tönnies, Jan G. Boehmert & Boehmert, Anwaltssozietät";"";"";"";"";"";"DE"
92908256;2004-07-30;2004;38;"N";1;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DE";1999-09-10;"ADMISSIBLE";2000-10-31;"Schmidt, Jens Joergen (DK)";"";"";"";"";"";"DK"
92908256;2004-07-30;2004;38;"N";2;"0100703775";"NEC MICON A/S";"";"";"";"";"";"DK";1999-09-30;"ADMISSIBLE";2000-10-31;"Norris, Timothy Sweyn";"";"";"";"";"";"DK"
92908256;2004-07-30;2004;38;"N";3;"0100701767";"Flygtekniska Försöksanstalten";"";"";"";"";"";"SE";1999-09-27;"ADMISSIBLE";2000-10-31;"Hedefält, Dag";"";"";"";"";"";"SE"
92908256;2004-07-30;2004;38;"N";4;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";1999-09-30;"WITHDRAWN";2004-05-19;"Göken, Klaus G.";"";"";"";"";"";"DE"
92908256;2004-07-30;2004;38;"N";5;"0100703142";"Lagerwey Windturbine BV";"";"";"";"";"";"NL";1999-09-28;"ADMISSIBLE";2000-10-31;"Uittenbogaart, Gustaaf Adolf";"";"";"";"";"";"NL"
92908256;2004-07-30;2004;38;"N";6;"0100699710";"ALSTOM UK Ltd";"";"";"";"";"";"GB";1999-09-30;"ADMISSIBLE";2000-11-17;"Dargavel, Laurence Peter (GB)";"";"";"";"";"";"GB"
92908256;2004-07-30;2004;38;"N";7;"0100704889";"SEG Schaltanlagen-Elektronik-Geräte GmbH & Co. Kommanditgesellschaft";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Dimmerling, Heinz";"";"";"";"";"";"DE"
92908256;2004-07-30;2004;38;"N";8;"0100706071";"WEIER Elektromotorenwerke GmbH & Co.KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Uphoff, Klaus";"";"";"";"";"";"DE"
92908256;2004-07-30;2004;38;"N";9;"0100705361";"Südwind Energiesysteme GmbH";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Patentanwälte Hauck, Graalfs, Wehnert, Döring, Siemons";"";"";"";"";"";"DE"
92908256;2004-07-30;2004;38;"N";10;"0100704306";"Pro + Pro Energiesysteme GmbH & Co. KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Tönnies, Jan G. Boehmert & Boehmert, Anwaltssozietät";"";"";"";"";"";"DE"
92908256;2004-08-06;2004;39;"N";1;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DE";1999-09-10;"ADMISSIBLE";2000-10-31;"Schmidt, Jens Joergen (DK)";"";"";"";"";"";"DK"
92908256;2004-08-06;2004;39;"N";2;"0100703775";"NEC MICON A/S";"";"";"";"";"";"DK";1999-09-30;"ADMISSIBLE";2000-10-31;"Norris, Timothy Sweyn";"";"";"";"";"";"DK"
92908256;2004-08-06;2004;39;"N";3;"0100701767";"Flygtekniska Försöksanstalten";"";"";"";"";"";"SE";1999-09-27;"ADMISSIBLE";2000-10-31;"Hedefält, Dag";"";"";"";"";"";"SE"
92908256;2004-08-06;2004;39;"N";4;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";1999-09-30;"WITHDRAWN";2004-05-19;"Göken, Klaus G.";"";"";"";"";"";"DE"
92908256;2004-08-06;2004;39;"N";5;"0100703142";"Lagerwey Windturbine BV";"";"";"";"";"";"NL";1999-09-28;"ADMISSIBLE";2000-10-31;"Uittenbogaart, Gustaaf Adolf";"";"";"";"";"";"NL"
92908256;2004-08-06;2004;39;"N";6;"0100699710";"ALSTOM UK Ltd";"";"";"";"";"";"GB";1999-09-30;"ADMISSIBLE";2000-11-17;"Dargavel, Laurence Peter";"";"";"";"";"";"GB"
92908256;2004-08-06;2004;39;"N";7;"0100704889";"SEG Schaltanlagen-Elektronik-Geräte GmbH & Co. Kommanditgesellschaft";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Dimmerling, Heinz";"";"";"";"";"";"DE"
92908256;2004-08-06;2004;39;"N";8;"0100706071";"WEIER Elektromotorenwerke GmbH & Co.KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Uphoff, Klaus";"";"";"";"";"";"DE"
92908256;2004-08-06;2004;39;"N";9;"0100705361";"Südwind Energiesysteme GmbH";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Patentanwälte Hauck, Graalfs, Wehnert, Döring, Siemons";"";"";"";"";"";"DE"
92908256;2004-08-06;2004;39;"N";10;"0100704306";"Pro + Pro Energiesysteme GmbH & Co. KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Tönnies, Jan G. Boehmert & Boehmert, Anwaltssozietät";"";"";"";"";"";"DE"
92908256;2004-08-13;2004;40;"N";1;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DE";1999-09-10;"ADMISSIBLE";2000-10-31;"Schmidt, Jens Joergen (DK)";"";"";"";"";"";"DK"
92908256;2004-08-13;2004;40;"N";2;"0100703775";"NEC MICON A/S";"";"";"";"";"";"DK";1999-09-30;"ADMISSIBLE";2000-10-31;"Norris, Timothy Sweyn";"";"";"";"";"";"DK"
92908256;2004-08-13;2004;40;"N";3;"0100701767";"Flygtekniska Försöksanstalten";"";"";"";"";"";"SE";1999-09-27;"ADMISSIBLE";2000-10-31;"Hedefält, Dag";"";"";"";"";"";"SE"
92908256;2004-08-13;2004;40;"N";4;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";1999-09-30;"WITHDRAWN";2004-05-19;"Göken, Klaus G.";"";"";"";"";"";"DE"
92908256;2004-08-13;2004;40;"N";5;"0100703142";"Lagerwey Windturbine BV";"";"";"";"";"";"NL";1999-09-28;"ADMISSIBLE";2000-10-31;"Uittenbogaart, Gustaaf Adolf";"";"";"";"";"";"NL"
92908256;2004-08-13;2004;40;"N";6;"0100699710";"ALSTOM UK Ltd";"";"";"";"";"";"GB";1999-09-30;"ADMISSIBLE";2000-11-17;"Dargavel, Laurence Peter";"";"";"";"";"";"GB"
92908256;2004-08-13;2004;40;"N";7;"0100704889";"SEG Schaltanlagen-Elektronik-Geräte GmbH & Co. Kommanditgesellschaft";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Dimmerling, Heinz";"";"";"";"";"";"DE"
92908256;2004-08-13;2004;40;"N";8;"0100706071";"WEIER Elektromotorenwerke GmbH & Co.KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Uphoff, Klaus";"";"";"";"";"";"DE"
92908256;2004-08-13;2004;40;"N";9;"0100705361";"Südwind Energiesysteme GmbH";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Patentanwälte Hauck, Graalfs, Wehnert, Döring, Siemons";"";"";"";"";"";"DE"
92908256;2004-08-13;2004;40;"N";10;"0100704306";"Pro + Pro Energiesysteme GmbH & Co. KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Tönnies, Jan G. Boehmert & Boehmert, Anwaltssozietät";"";"";"";"";"";"DE"
92908256;2004-08-20;2004;41;"N";1;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DE";1999-09-10;"ADMISSIBLE";2000-10-31;"Schmidt, Jens Joergen (DK)";"";"";"";"";"";"DK"
92908256;2004-08-20;2004;41;"N";2;"0100703775";"NEC MICON A/S";"";"";"";"";"";"DK";1999-09-30;"WITHDRAWN";2004-08-17;"Norris, Timothy Sweyn";"";"";"";"";"";"DK"
92908256;2004-08-20;2004;41;"N";3;"0100701767";"Flygtekniska Försöksanstalten";"";"";"";"";"";"SE";1999-09-27;"ADMISSIBLE";2000-10-31;"Hedefält, Dag";"";"";"";"";"";"SE"
92908256;2004-08-20;2004;41;"N";4;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";1999-09-30;"WITHDRAWN";2004-05-19;"Göken, Klaus G.";"";"";"";"";"";"DE"
92908256;2004-08-20;2004;41;"N";5;"0100703142";"Lagerwey Windturbine BV";"";"";"";"";"";"NL";1999-09-28;"ADMISSIBLE";2000-10-31;"Uittenbogaart, Gustaaf Adolf";"";"";"";"";"";"NL"
92908256;2004-08-20;2004;41;"N";6;"0100699710";"ALSTOM UK Ltd";"";"";"";"";"";"GB";1999-09-30;"ADMISSIBLE";2000-11-17;"Dargavel, Laurence Peter";"";"";"";"";"";"GB"
92908256;2004-08-20;2004;41;"N";7;"0100704889";"SEG Schaltanlagen-Elektronik-Geräte GmbH & Co. Kommanditgesellschaft";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Dimmerling, Heinz";"";"";"";"";"";"DE"
92908256;2004-08-20;2004;41;"N";8;"0100706071";"WEIER Elektromotorenwerke GmbH & Co.KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Uphoff, Klaus";"";"";"";"";"";"DE"
92908256;2004-08-20;2004;41;"N";9;"0100705361";"Südwind Energiesysteme GmbH";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Patentanwälte Hauck, Graalfs, Wehnert, Döring, Siemons";"";"";"";"";"";"DE"
92908256;2004-08-20;2004;41;"N";10;"0100704306";"Pro + Pro Energiesysteme GmbH & Co. KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Tönnies, Jan G. Boehmert & Boehmert, Anwaltssozietät";"";"";"";"";"";"DE"
92908256;2007-11-09;2007;50;"N";1;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DE";1999-09-10;"ADMISSIBLE";2000-10-31;"Schmidt, Jens Joergen (DK)";"";"";"";"";"";"DK"
92908256;2007-11-09;2007;50;"N";2;"0100703775";"NEC MICON A/S";"";"";"";"";"";"DK";1999-09-30;"WITHDRAWN";2004-08-17;"Norris, Timothy Sweyn";"";"";"";"";"";"DK"
92908256;2007-11-09;2007;50;"N";3;"0100701767";"Flygtekniska Försöksanstalten";"";"";"";"";"";"SE";1999-09-27;"ADMISSIBLE";2000-10-31;"Hedefält, Dag";"";"";"";"";"";"SE"
92908256;2007-11-09;2007;50;"N";4;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";1999-09-30;"WITHDRAWN";2004-05-19;"Göken, Klaus G.";"";"";"";"";"";"DE"
92908256;2007-11-09;2007;50;"N";5;"0100703142";"Lagerwey Windturbine BV";"";"";"";"";"";"NL";1999-09-28;"ADMISSIBLE";2000-10-31;"Uittenbogaart, Gustaaf Adolf";"";"";"";"";"";"NL"
92908256;2007-11-09;2007;50;"N";6;"0100699710";"ALSTOM UK Ltd";"";"";"";"";"";"GB";1999-09-30;"ADMISSIBLE";2000-11-17;"Dargavel, Laurence Peter";"";"";"";"";"";"GB"
92908256;2007-11-09;2007;50;"N";7;"0100704889";"SEG Schaltanlagen-Elektronik-Geräte GmbH & Co. Kommanditgesellschaft";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Dimmerling, Heinz";"";"";"";"";"";"DE"
92908256;2007-11-09;2007;50;"N";8;"0100706071";"WEIER Elektromotorenwerke GmbH & Co.KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Uphoff, Klaus";"";"";"";"";"";"DE"
92908256;2007-11-09;2007;50;"N";9;"0100705361";"Südwind Energiesysteme GmbH";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Patentanwälte Hauck, Graalfs, Wehnert, Döring, Siemons";"";"";"";"";"";"DE"
92908256;2007-11-09;2007;50;"N";10;"0100704306";"Pro + Pro Energiesysteme GmbH & Co. KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Glawe, Delfs, Moll, et al";"";"";"";"";"";"DE"
92908256;2008-08-08;2008;37;"N";1;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DE";1999-09-10;"ADMISSIBLE";2000-10-31;"Schmidt, Jens Joergen (DK)";"";"";"";"";"";"DK"
92908256;2008-08-08;2008;37;"N";2;"0100703775";"NEC MICON A/S";"";"";"";"";"";"DK";1999-09-30;"WITHDRAWN";2004-08-17;"Norris, Timothy Sweyn";"";"";"";"";"";"DK"
92908256;2008-08-08;2008;37;"N";3;"0100701767";"Flygtekniska Försöksanstalten";"";"";"";"";"";"SE";1999-09-27;"ADMISSIBLE";2000-10-31;"Hedefält, Dag";"";"";"";"";"";"SE"
92908256;2008-08-08;2008;37;"N";4;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";1999-09-30;"WITHDRAWN";2004-05-19;"Göken, Klaus G.";"";"";"";"";"";"DE"
92908256;2008-08-08;2008;37;"N";5;"0100703142";"Lagerwey Windturbine BV";"";"";"";"";"";"NL";1999-09-28;"ADMISSIBLE";2000-10-31;"Uittenbogaart, Gustaaf Adolf";"";"";"";"";"";"NL"
92908256;2008-08-08;2008;37;"N";6;"0100699710";"ALSTOM UK Ltd";"";"";"";"";"";"GB";1999-09-30;"ADMISSIBLE";2000-11-17;"Dargavel, Laurence Peter";"";"";"";"";"";"GB"
92908256;2008-08-08;2008;37;"N";7;"0100704889";"SEG Schaltanlagen-Elektronik-Geräte GmbH & Co. Kommanditgesellschaft";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Dimmerling, Heinz";"";"";"";"";"";"DE"
92908256;2008-08-08;2008;37;"N";8;"0100706071";"WEIER Elektromotorenwerke GmbH & Co.KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Uphoff, Klaus";"";"";"";"";"";"DE"
92908256;2008-08-08;2008;37;"N";9;"0100705361";"Südwind Energiesysteme GmbH";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Hauck Patent- und Rechtsanwälte";"";"";"";"";"";"DE"
92908256;2008-08-08;2008;37;"N";10;"0100704306";"Pro + Pro Energiesysteme GmbH & Co. KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Glawe, Delfs, Moll, et al";"";"";"";"";"";"DE"
92908256;2015-01-20;0;0;"Y";1;"0100705910";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";1999-09-10;"ADMISSIBLE";2000-10-31;"Schmidt, Jens Joergen";"";"";"";"";"";"DK"
92908256;2015-01-20;0;0;"Y";2;"0100703775";"NEC MICON A/S";"";"";"";"";"";"DK";1999-09-30;"WITHDRAWN";2004-08-17;"Norris, Timothy Sweyn";"";"";"";"";"";"DK"
92908256;2015-01-20;0;0;"Y";3;"0100701767";"Flygtekniska Försöksanstalten";"";"";"";"";"";"SE";1999-09-27;"ADMISSIBLE";2000-10-31;"Hedefält, Dag";"";"";"";"";"";"SE"
92908256;2015-01-20;0;0;"Y";4;"0100701446";"ENERCON GmbH";"";"";"";"";"";"DE";1999-09-30;"WITHDRAWN";2004-05-19;"Göken, Klaus G.";"";"";"";"";"";"DE"
92908256;2015-01-20;0;0;"Y";5;"0100703142";"Lagerwey Windturbine BV";"";"";"";"";"";"NL";1999-09-28;"ADMISSIBLE";2000-10-31;"Uittenbogaart, Gustaaf Adolf";"";"";"";"";"";"NL"
92908256;2015-01-20;0;0;"Y";6;"0100699710";"ALSTOM UK Ltd";"";"";"";"";"";"GB";1999-09-30;"ADMISSIBLE";2000-11-17;"Dargavel, Laurence Peter";"";"";"";"";"";"GB"
92908256;2015-01-20;0;0;"Y";7;"0100704889";"SEG Schaltanlagen-Elektronik-Geräte GmbH & Co. Kommanditgesellschaft";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Dimmerling, Heinz";"";"";"";"";"";"DE"
92908256;2015-01-20;0;0;"Y";8;"0100706071";"WEIER Elektromotorenwerke GmbH & Co.KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Uphoff, Klaus";"";"";"";"";"";"DE"
92908256;2015-01-20;0;0;"Y";9;"0100705361";"Südwind Energiesysteme GmbH";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Hauck Patentanwaltspartnerschaft mbB";"";"";"";"";"";"DE"
92908256;2015-01-20;0;0;"Y";10;"0100704306";"Pro + Pro Energiesysteme GmbH & Co. KG";"";"";"";"";"";"DE";1999-09-30;"ADMISSIBLE";2000-10-31;"Glawe, Delfs, Moll, et al";"";"";"";"";"";"DE"
92920422;1997-11-21;0;0;"Y";1;"0100704193";"Pharmacopeia, Inc.";"";"";"";"";"";"US";1997-11-12;"";9999-12-31;"Silveston, Judith, et al";"";"";"";"";"";"GB"
92920422;1997-11-21;1998;2;"N";1;"0100704193";"Pharmacopeia, Inc.";"";"";"";"";"";"US";1997-11-12;"";9999-12-31;"Silveston, Judith, et al";"";"";"";"";"";"GB"
93101937;2002-06-28;2002;33;"N";1;"0100704772";"SCA Hygiene Products AB";"";"";"";"";"";"SE";2002-06-24;"";9999-12-31;"Hammond, Andrew";"";"";"";"";"";"SE"
93101937;2008-08-22;0;0;"Y";1;"0100704772";"SCA Hygiene Products AB";"";"";"";"";"";"SE";2002-06-24;"ADMISSIBLE";2002-07-05;"Hammond, Andrew David";"";"";"";"";"";"SE"
93101937;2008-08-22;2008;39;"N";1;"0100704772";"SCA Hygiene Products AB";"";"";"";"";"";"SE";2002-06-24;"ADMISSIBLE";2002-07-05;"Hammond, Andrew David";"";"";"";"";"";"SE"
93107866;1997-07-04;0;0;"Y";1;"0100704562";"Robert Bosch GmbH";"";"";"";"";"";"DE";1997-06-24;"";9999-12-31;"";"";"";"";"";"";""
93107866;1997-07-04;1997;34;"N";1;"0100704562";"Robert Bosch GmbH";"";"";"";"";"";"DE";1997-06-24;"";9999-12-31;"";"";"";"";"";"";""
93903096;1998-03-06;1998;17;"N";1;"0100715441";"Novartis AG";"";"";"";"";"";"CH";1998-02-25;"ADMISSIBLE";1998-03-16;"Hammann, Heinz, et al";"";"";"";"";"";"CH"
93903096;2001-12-20;0;0;"Y";1;"0100705337";"SYNGENTA PARTICIPATIONS AG";"";"";"";"";"";"CH";1998-02-25;"ADMISSIBLE";1998-03-16;"Bastian, Werner Maria, et al";"";"";"";"";"";"CH"
93903096;2001-12-20;2002;6;"N";1;"0100705337";"Syngenta Participations AG";"";"";"";"";"";"CH";1998-02-25;"ADMISSIBLE";1998-03-16;"Bastian, Werner Maria, et al";"";"";"";"";"";"CH"
94115537;1999-04-23;0;0;"Y";1;"0100710002";"DUNLOP AEROSPACE LIMITED";"";"";"";"";"";"GB";1999-04-15;"";9999-12-31;"Shaw, Laurence";"";"";"";"";"";"GB"
94115537;1999-04-23;1999;23;"N";1;"0100710002";"DUNLOP AEROSPACE LIMITED";"";"";"";"";"";"GB";1999-04-15;"";9999-12-31;"Shaw, Laurence";"";"";"";"";"";"GB"
95105685;2000-03-17;0;0;"Y";1;"0100715202";"NEG Micon A/S";"";"";"";"";"";"DK";2000-02-29;"ADMISSIBLE";2000-03-16;"Simonsen, Jan Lyngberg";"";"";"";"";"";"DK"
95105685;2000-03-17;2000;18;"N";1;"0100715202";"NEG Micon A/S";"";"";"";"";"";"DK";2000-02-29;"ADMISSIBLE";2000-03-16;"Simonsen, Jan Lyngberg";"";"";"";"";"";"DK"
95108883;1999-12-23;0;0;"Y";1;"0100705045";"SKF GmbH";"";"";"";"";"";"DE";1999-12-13;"";9999-12-31;"Gosdin, Michael";"";"";"";"";"";"DE"
95108883;1999-12-23;2000;6;"N";1;"0100705045";"SKF GmbH";"";"";"";"";"";"DE";1999-12-13;"";9999-12-31;"Gosdin, Michael, Dr.";"";"";"";"";"";"DE"
95202934;2004-05-14;2004;27;"N";1;"0100699587";"Airbus SAS";"";"";"";"";"";"FR";2004-05-06;"";9999-12-31;"Quantin, Bruno";"";"";"";"";"";"FR"
95202934;2007-03-23;2007;17;"N";1;"0100699587";"Airbus SAS";"";"";"";"";"";"FR";2004-05-06;"WITHDRAWN";2007-03-15;"Quantin, Bruno Marie Henri";"";"";"";"";"";"FR"
95202934;2014-06-17;0;0;"Y";1;"0100699587";"Airbus SAS";"";"";"";"";"";"FR";2004-05-06;"WITHDRAWN";2007-03-15;"Quantin, Bruno Marie Henri";"";"";"";"";"";"FR"
95302626;1999-04-09;1999;21;"Y";1;"0100717620";"Siemens Aktiengesellschaft, Berlin und München";"";"";"";"";"";"DE";1999-03-31;"";9999-12-31;"";"";"";"";"";"";""
95400833;2000-09-08;2000;43;"N";1;"0100707224";"ALSTOM Power (Schweiz) AG Intellectual Property CHSP c/o ABB Business Services Ltd";"";"";"";"";"";"CH";2000-08-30;"";9999-12-31;"";"";"";"";"";"";""
95400833;2001-12-14;2002;5;"Y";1;"0100707212";"ALSTOM (Switzerland) Ltd";"";"";"";"";"";"CH";2000-08-30;"ADMISSIBLE";2000-09-13;"";"";"";"";"";"";""
95909780;1999-01-08;1999;8;"N";1;"1700038750";"Siemens AG";"";"";"";"";"";"DE";1998-12-17;"";9999-12-31;"";"";"";"";"";"";""
95909780;1999-01-15;1999;9;"Y";1;"0100717611";"Siemens AG Zentralabteilung Technik ZT PA5";"";"";"";"";"";"DE";1998-12-17;"ADMISSIBLE";1999-01-13;"";"";"";"";"";"";""
95917408;1999-05-07;1999;25;"N";1;"0100703922";"OBO Bettermann GmbH & Co. KG";"";"";"";"";"";"DE";1999-05-03;"";9999-12-31;"Köchling, Conrad-Joachim";"";"";"";"";"";"DE"
95917408;2012-11-23;0;0;"Y";1;"0100703922";"OBO Bettermann GmbH & Co. KG";"";"";"";"";"";"DE";1999-05-03;"ADMISSIBLE";1999-05-12;"Köchling, Conrad-Joachim";"";"";"";"";"";"DE"
95927720;1999-10-01;1999;46;"N";1;"0100701081";"Deutsche Amphibolin-Werke von Robert Murjahn GmbH & Co KG";"";"";"";"";"";"DE";1999-09-22;"ADMISSIBLE";1999-10-25;"Reitzle, Helmut, Dr.";"";"";"";"";"";"DE"
95927720;1999-10-01;1999;46;"N";2;"0100705053";"SKW Trostberg AG";"";"";"";"";"";"DE";1999-09-22;"ADMISSIBLE";1999-10-25;"Bausch, Thorsten";"";"";"";"";"";"DE"
95927720;1999-10-29;1999;50;"N";1;"0100701081";"Deutsche Amphibolin-Werke von Robert Murjahn GmbH & Co KG";"";"";"";"";"";"DE";1999-09-22;"ADMISSIBLE";1999-10-25;"Reitzle, Helmut, Dr.";"";"";"";"";"";"DE"
95927720;1999-10-29;1999;50;"N";2;"0100705053";"SKW Trostberg AG";"";"";"";"";"";"DE";1999-09-22;"ADMISSIBLE";1999-10-25;"Bausch, Thorsten";"";"";"";"";"";"DE"
95927720;1999-10-29;1999;50;"N";3;"0100705232";"STO AG";"";"";"";"";"";"DE";1999-09-23;"ADMISSIBLE";1999-10-25;"Busch, Thomas, Dipl.-Ing.";"";"";"";"";"";"DE"
95927720;2010-11-10;0;0;"Y";1;"0100701081";"Deutsche Amphibolin-Werke von Robert Murjahn GmbH & Co KG";"";"";"";"";"";"DE";1999-09-22;"ADMISSIBLE";1999-10-25;"Reitzle, Helmut";"";"";"";"";"";"DE"
95927720;2010-11-10;0;0;"Y";2;"0100705053";"SKW Trostberg AG";"";"";"";"";"";"DE";1999-09-22;"WITHDRAWN";2001-01-25;"Bausch, Thorsten";"";"";"";"";"";"DE"
95927720;2010-11-10;0;0;"Y";3;"0100705232";"STO AG";"";"";"";"";"";"DE";1999-09-23;"WITHDRAWN";2001-12-18;"Busch, Thomas";"";"";"";"";"";"DE"
95933222;2002-09-06;0;0;"Y";1;"0100703281";"Lohmann & Stolterfoht GmbH";"";"";"";"";"";"DE";2002-08-27;"";9999-12-31;"Preuss, Udo";"";"";"";"";"";"DE"
95933222;2002-09-06;2002;43;"N";1;"0100703281";"Lohmann & Stolterfoht GmbH";"";"";"";"";"";"DE";2002-08-27;"";9999-12-31;"Preuss, Udo, Dipl.-Ing.";"";"";"";"";"";"DE"
95937867;1999-04-23;1999;23;"N";1;"1700038750";"Siemens AG";"";"";"";"";"";"DE";1999-04-09;"";9999-12-31;"";"";"";"";"";"";""
95937867;2008-06-27;2008;31;"N";1;"0100704953";"SIEMENS AKTIENGESELLSCHAFT";"";"";"";"";"";"DE";1999-04-09;"WITHDRAWN";2000-02-15;"";"";"";"";"";"";""
95937867;2013-02-08;0;0;"Y";1;"0101362545";"Siemens Aktiengesellschaft";"";"";"";"";"";"DE";1999-04-09;"WITHDRAWN";2000-02-15;"";"";"";"";"";"";""
96101677;2001-04-27;2001;24;"N";1;"0100700069";"Baumüller Nürnberg GmbH";"";"";"";"";"";"DE";2001-04-19;"";9999-12-31;"Götz, Georg, Dipl.-Ing.";"";"";"";"";"";"DE"
96101677;2008-07-11;0;0;"Y";1;"0100700069";"Baumüller Nürnberg GmbH";"";"";"";"";"";"DE";2001-04-19;"ADMISSIBLE";2001-05-31;"Götz, Georg Alois";"";"";"";"";"";"DE"
96101677;2008-07-11;2008;33;"N";1;"0100700069";"Baumüller Nürnberg GmbH";"";"";"";"";"";"DE";2001-04-19;"ADMISSIBLE";2001-05-31;"Götz, Georg Alois";"";"";"";"";"";"DE"
96930129;2001-05-11;2001;26;"N";1;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2001-05-08;"";9999-12-31;"";"";"";"";"";"";""
96930129;2001-05-18;0;0;"Y";1;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2001-05-08;"";9999-12-31;"Siiger, Joergen, et al";"";"";"";"";"";"DK"
96930129;2001-05-18;2001;27;"N";1;"0100705911";"Vestas Wind Systems A/S";"";"";"";"";"";"DK";2001-05-08;"";9999-12-31;"Siiger, Joergen, et al";"";"";"";"";"";"DK"
